Generator(LLM),Prompt_Technique,Compilation,Project_ID,Class_Under_Test,Branch_Coverage%,Line_Coverage%,Method_Coverage%,Mutation_Score%,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Handling,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,run_id,shard_id,input_id,sample_id,project_id,sample_file,repository_url,repo_name,repo_owner,repo_folder,output_layout,experiment_dir,reports_dir,agent_name,model,generation_prompt_strategy,initial_failure_state,final_failure_state,best_candidate_state,initial_failure_origin,final_failure_origin,baseline_state,baseline_error_signatures,repair_attempts,regeneration_attempts,total_llm_attempts,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_call_count,token_usage_by_prompt,build_attempts,repair_status,initial_repair_prompt_strategy,final_repair_prompt_strategy,prompt_switch_count,rollback_count,repeated_error_signature,repeated_code_detected,no_progress_count,repair_stopped_reason,regenerated_after_repair_fail,target_test_passed,module_tests_passed,started_at,finished_at,target_passed_at,target_pass_elapsed_seconds,module_passed_at,module_pass_elapsed_seconds,first_passed_at,first_pass_elapsed_seconds,new_module_failures,existing_baseline_failures,best_candidate_hash,experiment_workspace,workspace_deleted,repo_cache_path,repo_cache_deleted,checkpoint_directory,build_tool,module_path,focal_class,focal_class_path,generated_test_path,compilation,test_passed,test_fail_reason,compile_errors,test_failures,test_errors,coverage_branch,coverage_line,coverage_method,mutation_score,mutations_total,mutations_killed,mutations_survived,test_smell_total,test_smell_details,elapsed_seconds,error,java_version,java_home,java_selection_reason,coverage_error,mutation_error,smell_error
Qwen-2.5-7b-v2,few-shot,True,10079780,ShellMode,,,,,1,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,10079780_0,10079780_0,10079780,/home/cuongpv/ARROW/classes2test/dataset/10079780/10079780_0.json,https://github.com/SINTEF-9012/cloudml,cloudml,SINTEF-9012,10079780,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,"tests run: 0, failures: 0, errors: 0, skipped: 0|[[1;34minfo[m] cloudml :: model ................................... [1;31mfailure[m [ 3.962 s]|[[1;34minfo[m] [1;31mbuild failure[m",,,,2637,263,2900,1,"{'generation:few-shot': {'input_tokens': 2637, 'output_tokens': 263, 'total_tokens': 2900, 'calls': 1}}",,FAILED,,,,,,,,,,False,False,2026-07-10T23:40:16.142551+00:00,2026-07-10T23:41:01.843596+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10079780,False,,maven,ui/shell,ShellMode,ui/shell/src/main/java/org/cloudml/ui/shell/ShellMode.java,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/few-shot/workspace/ui/shell/src/test/java/org/cloudml/ui/shell/ShellModeTest_05b2b21d.java,True,False,[[1;34minfo[m] cloudml :: codecs :: kmf ........................... [1;31mfailure[m [ 1.445 s],0,0,0,,,,,,,,,,45.702,,5,/home/cuongpv/ARROW/Java-version/java-17,JDK 5 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,False,10079780,ShellMode,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,10079780_0,10079780_0,10079780,/home/cuongpv/ARROW/classes2test/dataset/10079780/10079780_0.json,https://github.com/SINTEF-9012/cloudml,cloudml,SINTEF-9012,10079780,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,"[[1;33mwarning[m] failure to transfer com.aragost.javahg:javahg:<n>.5-snapshot/maven-metadata.xml from http:/<path> was cached in the local repository, resolution will not be reattempted until the update interval of spring-milestone has elapsed or updates are forced. original error: could not tran",,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T08:07:28.422189+00:00,2026-07-11T08:20:34.064648+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10079780,False,,maven,ui/shell,ShellMode,ui/shell/src/main/java/org/cloudml/ui/shell/ShellMode.java,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/zero-shot/workspace/ui/shell/src/test/java/org/cloudml/ui/shell/ShellModeTest_f8468c73.java,False,False,"[[1;33mwarning[m] failure to transfer com.aragost.javahg:javahg:<n>.5-snapshot/maven-metadata.xml from http:/<path> was cached in the local repository, resolution will not be reattempted until the update interval of spring-milestone has elapsed or updates are forced. original error: could not tran",1,0,0,,,,,,,,,,785.643,,5,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,False,10079780,ShellMode,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,10079780_0,10079780_0,10079780,/home/cuongpv/ARROW/classes2test/dataset/10079780/10079780_0.json,https://github.com/SINTEF-9012/cloudml,cloudml,SINTEF-9012,10079780,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,"[[1;33mwarning[m] failure to transfer com.aragost.javahg:javahg:<n>.5-snapshot/maven-metadata.xml from http:/<path> was cached in the local repository, resolution will not be reattempted until the update interval of spring-milestone has elapsed or updates are forced. original error: could not tran",,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T08:20:34.118544+00:00,2026-07-11T08:28:15.965937+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10079780,False,,maven,ui/shell,ShellMode,ui/shell/src/main/java/org/cloudml/ui/shell/ShellMode.java,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/ui/shell/src/test/java/org/cloudml/ui/shell/ShellModeTest_316bab48.java,False,False,"[[1;33mwarning[m] failure to transfer com.aragost.javahg:javahg:<n>.5-snapshot/maven-metadata.xml from http:/<path> was cached in the local repository, resolution will not be reattempted until the update interval of spring-milestone has elapsed or updates are forced. original error: could not tran",1,0,0,,,,,,,,,,461.848,,5,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,,
Qwen-2.5-7b-v2,few-shot,False,10079780,ShellMode,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,10079780_0,10079780_0,10079780,/home/cuongpv/ARROW/classes2test/dataset/10079780/10079780_0.json,https://github.com/SINTEF-9012/cloudml,cloudml,SINTEF-9012,10079780,repo_sample,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,"[[1;33mwarning[m] failure to transfer com.aragost.javahg:javahg:<n>.5-snapshot/maven-metadata.xml from http:/<path> was cached in the local repository, resolution will not be reattempted until the update interval of spring-milestone has elapsed or updates are forced. original error: could not tran",,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T08:28:16.017005+00:00,2026-07-11T08:31:32.478703+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/10079780,False,,maven,ui/shell,ShellMode,ui/shell/src/main/java/org/cloudml/ui/shell/ShellMode.java,/home/cuongpv/ARROW/ARROW/runs/10079780/10079780_0/Qwen-2.5-7b-v2/few-shot/workspace/ui/shell/src/test/java/org/cloudml/ui/shell/ShellModeTest_032eb808.java,False,False,"[[1;33mwarning[m] failure to transfer com.aragost.javahg:javahg:<n>.5-snapshot/maven-metadata.xml from http:/<path> was cached in the local repository, resolution will not be reattempted until the update interval of spring-milestone has elapsed or updates are forced. original error: could not tran",1,0,0,,,,,,,,,,196.462,,5,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,,
qwen-coder-2.5-7b,zero-shot,,100874896,ReItrLinkedList,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-005828,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/qwen-coder-2.5-7b/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,qwen-coder-2.5-7b,ollama/qwen-unit-test-elite-dataset-07-07:latest,zero-shot,,,,,,,,,,,,,,,,,FAILED,,,,,,,,,,,,2026-07-10T18:55:26.499251+00:00,2026-07-10T18:55:51.501893+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/qwen-coder-2.5-7b/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,True,,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/qwen-coder-2.5-7b/zero-shot/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_c4586db5.java,,,,,,,,,,,,,,,,25.003,"JavaValidationError: expected exactly one public class ReItrLinkedListTest_c4586db5, found []",8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot,False,100874896,ReItrLinkedList,,,,,1,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,COMPILE_FAILED,COMPILE_FAILED,GENERATED_TEST,GENERATED_TEST,,,3,1,4,54018,1082,55100,5,"{'generation:zero-shot': {'input_tokens': 9707, 'output_tokens': 225, 'total_tokens': 9932, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 11537, 'output_tokens': 225, 'total_tokens': 11762, 'calls': 1}, 'repair:dependency-aware': {'input_tokens': 11535, 'output_tokens': 225, 'total_tokens': 11760, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 11549, 'output_tokens': 225, 'total_tokens': 11774, 'calls': 1}, 'regeneration': {'input_tokens': 9690, 'output_tokens': 182, 'total_tokens': 9872, 'calls': 1}}",0,REGENERATED,compile-error-focused,minimal-test,3,3,False,True,0,regeneration_exhausted,True,False,False,2026-07-10T23:41:01.878330+00:00,2026-07-10T23:46:04.315770+00:00,,,,,,,,,c9bb83baa9fb6059abbee0b1f59d872376fa2b2e66ae1fd7379b407ff53ebf7c,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,False,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/repair/checkpoints,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_7af4c816.java,False,False,,,,,,,,,,,,,,302.438,,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,True,100874896,ReItrLinkedList,13.11,22.47,24.14,17.75,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20260711-041116,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,,UNKNOWN,UNKNOWN,MODULE_TESTS_PASSED,,,,,9754,216,9970,1,"{'generation:zero-shot-project-aware': {'input_tokens': 9754, 'output_tokens': 216, 'total_tokens': 9970, 'calls': 1}}",,NOT_NEEDED,,,,,,,,,,True,True,2026-07-10T23:46:04.323982+00:00,2026-07-10T23:47:41.526304+00:00,2026-07-10T23:47:14.693678+00:00,70.37,2026-07-10T23:47:20.377669+00:00,76.054,2026-07-10T23:47:14.693678+00:00,70.37,,,,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,False,,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_4145b994.java,True,True,,0,0,0,13.11,22.47,24.14,17.75,169,30,,5,Assertion Roulette=1;Conditional Test Logic=1;Constructor Initialization=0;Default Test=0;EmptyTest=0;Exception Handling=1;General Fixture=0;Mystery Guest=0;Print Statement=0;Redundant Assertion=0;Sensitive Equality=0;Verbose Test=0;Sleepy Test=0;Eager Test=1;Lazy Test=0;Duplicate Assert=0;Unknown Test=0;IgnoredTest=0;Resource Optimism=0;Magic Number Test=1;Dependent Test=0,97.203,,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,few-shot,False,100874896,ReItrLinkedList,,,,,3,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,COMPILE_FAILED,COMPILE_FAILED,GENERATED_TEST,GENERATED_TEST,,,3,1,4,56754,2596,59350,5,"{'generation:few-shot': {'input_tokens': 9717, 'output_tokens': 604, 'total_tokens': 10321, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 12447, 'output_tokens': 604, 'total_tokens': 13051, 'calls': 1}, 'repair:dependency-aware': {'input_tokens': 12445, 'output_tokens': 604, 'total_tokens': 13049, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 12459, 'output_tokens': 604, 'total_tokens': 13063, 'calls': 1}, 'regeneration': {'input_tokens': 9686, 'output_tokens': 180, 'total_tokens': 9866, 'calls': 1}}",0,REGENERATED,compile-error-focused,minimal-test,3,3,False,True,0,regeneration_exhausted,True,False,False,2026-07-10T23:47:41.546868+00:00,2026-07-10T23:55:51.325615+00:00,,,,,,,,,9b2e725efffbb2e862958362a1f3feda9bb5d6fc1e2b960d6998e294e7ae6ae8,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,False,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot/repair/checkpoints,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_c7bbdf3e.java,False,False,,,,,,,,,,,,,,489.78,,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot,False,100874896,ReItrLinkedList,,,,,1,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,COMPILE_FAILED,COMPILE_FAILED,GENERATED_TEST,GENERATED_TEST,,,3,1,4,53981,1077,55058,5,"{'generation:zero-shot': {'input_tokens': 9705, 'output_tokens': 224, 'total_tokens': 9929, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 11526, 'output_tokens': 224, 'total_tokens': 11750, 'calls': 1}, 'repair:dependency-aware': {'input_tokens': 11524, 'output_tokens': 224, 'total_tokens': 11748, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 11538, 'output_tokens': 224, 'total_tokens': 11762, 'calls': 1}, 'regeneration': {'input_tokens': 9688, 'output_tokens': 181, 'total_tokens': 9869, 'calls': 1}}",0,REGENERATED,compile-error-focused,minimal-test,3,3,False,True,0,regeneration_exhausted,True,False,False,2026-07-11T08:31:32.550710+00:00,2026-07-11T08:36:45.649709+00:00,,,,,,,,,41f9371e60671cc79906ab094205540fa1d88a2938f54707ca0fbf2a54ad9742,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,False,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/repair/checkpoints,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_8999fcc0.java,False,False,,,,,,,,,,,,,,313.102,,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,False,100874896,ReItrLinkedList,,,,,3,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,COMPILE_FAILED,COMPILE_FAILED,COMPILE_FAILED,GENERATED_TEST,GENERATED_TEST,,,3,1,4,56918,2599,59517,5,"{'generation:zero-shot-project-aware': {'input_tokens': 9750, 'output_tokens': 605, 'total_tokens': 10355, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 12490, 'output_tokens': 605, 'total_tokens': 13095, 'calls': 1}, 'repair:dependency-aware': {'input_tokens': 12488, 'output_tokens': 605, 'total_tokens': 13093, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 12502, 'output_tokens': 605, 'total_tokens': 13107, 'calls': 1}, 'regeneration': {'input_tokens': 9688, 'output_tokens': 179, 'total_tokens': 9867, 'calls': 1}}",0,REGENERATED,compile-error-focused,minimal-test,3,3,False,True,0,regeneration_exhausted,True,False,False,2026-07-11T08:36:45.658241+00:00,2026-07-11T08:45:27.251544+00:00,,,,,,,,,d9492e0d96e82a31aeb4ab041b91e3dda1141556235ff217b0c8dbd3d028176e,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,False,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot-project-aware/repair/checkpoints,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_ba4de5a8.java,False,False,,,,,,,,,,,,,,521.594,,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,few-shot,True,100874896,ReItrLinkedList,7.38,13.11,13.79,7.69,34,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20260711-145955-286959,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,GENERATED_TEST,UNKNOWN,,,1,0,1,25943,3138,29081,2,"{'generation:few-shot': {'input_tokens': 9719, 'output_tokens': 3028, 'total_tokens': 12747, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 16224, 'output_tokens': 110, 'total_tokens': 16334, 'calls': 1}}",1,REPAIRED,compile-error-focused,compile-error-focused,0,0,False,False,0,module_tests_passed,False,True,True,2026-07-11T08:45:27.260231+00:00,2026-07-11T08:54:21.209798+00:00,2026-07-11T08:54:03.077009+00:00,515.818,2026-07-11T08:54:03.077053+00:00,515.818,2026-07-11T08:54:03.077009+00:00,515.818,,,f00212fe835ece40ea25151b946b7b5c3884b1d805f570ac9de9895b928fe2f6,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,False,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot/repair/checkpoints,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/few-shot/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_6f20bade.java,True,True,,,,,7.38,13.11,13.79,7.69,169,13,,4,Assertion Roulette=0;Conditional Test Logic=1;Constructor Initialization=0;Default Test=0;EmptyTest=0;Exception Handling=1;General Fixture=0;Mystery Guest=0;Print Statement=0;Redundant Assertion=0;Sensitive Equality=0;Verbose Test=0;Sleepy Test=0;Eager Test=1;Lazy Test=0;Duplicate Assert=0;Unknown Test=0;IgnoredTest=0;Resource Optimism=0;Magic Number Test=1;Dependent Test=0,533.95,,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot,False,100874896,ReItrLinkedList,,,,,3,,,,,,,,,,,,,,,,,,,,,,20260711-180405-146319,repo_shard_00,100874896_1,100874896_1,100874896,/home/cuongpv/ARROW/classes2test/dataset/100874896/100874896_1.json,https://github.com/szhnet/kcp-netty,kcp-netty,szhnet,100874896,repo_sample,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,COMPILE_FAILED,COMPILE_FAILED,GENERATED_TEST,GENERATED_TEST,,,3,1,4,56801,2601,59402,5,"{'generation:zero-shot': {'input_tokens': 9705, 'output_tokens': 605, 'total_tokens': 10310, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 12466, 'output_tokens': 605, 'total_tokens': 13071, 'calls': 1}, 'repair:dependency-aware': {'input_tokens': 12464, 'output_tokens': 605, 'total_tokens': 13069, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 12478, 'output_tokens': 605, 'total_tokens': 13083, 'calls': 1}, 'regeneration': {'input_tokens': 9688, 'output_tokens': 181, 'total_tokens': 9869, 'calls': 1}}",0,REGENERATED,compile-error-focused,minimal-test,3,3,False,True,0,regeneration_exhausted,True,False,False,2026-07-11T11:04:23.440934+00:00,2026-07-11T11:13:04.234791+00:00,,,,,,,,,f8d46818c6d826545fc3869b4aeb71801ccc8d313c94b14edde3f03d80478794,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/100874896,False,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/repair/checkpoints,maven,kcp-netty,ReItrLinkedList,kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrLinkedList.java,/home/cuongpv/ARROW/ARROW/runs/100874896/100874896_1/Qwen-2.5-7b-v2/zero-shot/workspace/kcp-netty/src/test/java/io/jpower/kcp/netty/internal/ReItrLinkedListTest_d18db5b3.java,False,False,,,,,,,,,,,,,,520.795,,8,/home/cuongpv/ARROW/Java-version/java-8,matched build.java_homes.java-8,,,
